X1_ActualPosition,X1_ActualVelocity,X1_ActualAcceleration,X1_CommandPosition,X1_CommandVelocity,X1_CommandAcceleration,X1_CurrentFeedback,X1_DCBusVoltage,X1_OutputCurrent,X1_OutputVoltage,X1_OutputPower,Y1_ActualPosition,Y1_ActualVelocity,Y1_ActualAcceleration,Y1_CommandPosition,Y1_CommandVelocity,Y1_CommandAcceleration,Y1_CurrentFeedback,Y1_DCBusVoltage,Y1_OutputCurrent,Y1_OutputVoltage,Y1_OutputPower,Z1_ActualPosition,Z1_ActualVelocity,Z1_ActualAcceleration,Z1_CommandPosition,Z1_CommandVelocity,Z1_CommandAcceleration,S1_ActualPosition,S1_ActualVelocity,S1_ActualAcceleration,S1_CommandPosition,S1_CommandVelocity,S1_CommandAcceleration,S1_CurrentFeedback,S1_DCBusVoltage,S1_OutputCurrent,S1_OutputVoltage,S1_OutputPower,Machining_Process,tool_condition
145.0,-1.4,12.5,145.0,-1.38,2.01,-4.09,0.0872,327.0,8.11,0.00025,101.0,-2.78,6.25,101.0,-2.67,-1.04,-2.2,0.0554,326.0,7.73,0.000297,29.7,0.0,-6.25,29.7,0.0,0.0,-1680.0,53.3,-11.6,-1680.0,53.3,0.0,27.3,0.904,318.0,117.0,0.174,5,1
145.0,-1.13,37.5,145.0,-1.18,2.09,-2.98,0.0744,327.0,6.92,0.000224,101.0,-2.72,-18.8,101.0,-2.76,-0.893,-5.38,0.099,325.0,10.1,0.00062,29.7,0.0,0.0,29.7,0.0,0.0,-1670.0,53.4,10.9,-1670.0,53.3,0.0,19.1,0.809,319.0,117.0,0.157,5,1
154.0,2.97,-56.3,154.0,3.0,0.0,3.42,0.06,327.0,9.08,0.000374,74.5,0.15,68.7,74.5,0.0,0.0,-4.49,0.0708,325.0,5.67,-1.07e-05,27.7,-0.025,-6.25,27.7,0.0,0.0,-403.0,53.3,-10.1,-402.0,53.3,0.0,20.5,0.833,321.0,121.0,0.16,5,1
154.0,3.13,-12.5,154.0,3.0,0.0,4.26,0.0769,327.0,9.31,0.000509,74.5,0.15,68.7,74.5,0.0,0.0,-4.48,0.0691,326.0,6.06,0.0,27.7,0.0,0.0,27.7,0.0,0.0,-397.0,53.3,-14.7,-397.0,53.3,0.0,24.7,0.967,320.0,116.0,0.187,5,1
154.0,3.05,-18.8,154.0,3.0,0.0,5.32,0.0912,327.0,8.79,0.000563,74.5,0.15,68.7,74.5,0.0,0.0,-4.18,0.0668,326.0,6.02,1.05e-05,27.7,-0.025,-6.25,27.7,0.0,0.0,-392.0,53.3,20.9,-391.0,53.3,9.54e-07,19.6,0.882,320.0,118.0,0.17,5,1
154.0,3.05,18.8,154.0,3.0,0.0,6.92,0.12,327.0,10.5,0.000768,74.5,0.15,68.7,74.5,0.0,0.0,-4.5,0.0711,326.0,5.71,1.1e-05,27.7,-0.025,-12.5,27.7,0.0,0.0,-387.0,53.4,-8.25,-386.0,53.3,-9.54e-07,14.4,0.867,320.0,118.0,0.167,5,1
155.0,2.95,6.25,155.0,3.0,0.0,6.41,0.109,327.0,10.7,0.000717,74.5,0.15,68.7,74.5,0.0,0.0,-3.84,0.0696,326.0,6.57,2.13e-05,27.7,-0.025,-6.25,27.7,0.0,0.0,-381.0,53.3,11.4,-381.0,53.3,0.0,22.1,0.92,320.0,115.0,0.177,5,1
155.0,2.8,-37.5,155.0,3.0,0.0,6.54,0.105,327.0,10.2,0.000623,74.5,0.15,68.7,74.5,0.0,0.0,-4.17,0.0697,326.0,6.24,3.26e-05,27.7,0.0,6.25,27.7,0.0,0.0,-376.0,53.2,-27.8,-375.0,53.3,0.0,24.9,0.996,320.0,120.0,0.191,5,1
155.0,2.25,-313.0,155.0,3.0,-0.0253,0.483,0.0577,327.0,4.61,0.000263,74.5,0.15,68.7,74.5,0.0382,2.27,-4.18,0.0659,326.0,5.67,1.04e-05,27.7,-0.025,-6.25,27.7,0.0,0.0,-371.0,53.4,22.4,-370.0,53.3,0.0,14.5,0.844,320.0,118.0,0.162,5,1
156.0,3.1,0.0,156.0,2.99,-0.197,3.17,0.0689,327.0,10.6,0.000441,74.5,0.15,-56.3,74.5,0.265,2.26,2.76,0.0625,325.0,4.13,1.95e-05,27.7,0.05,18.8,27.7,0.0,0.0,-365.0,53.2,-45.9,-365.0,53.3,9.54e-07,27.5,0.951,321.0,118.0,0.18,5,1
156.0,3.0,12.5,156.0,2.96,-0.367,6.24,0.118,327.0,11.1,0.00079,74.5,0.425,-12.5,74.5,0.489,2.24,7.89,0.121,326.0,7.04,9.69e-05,27.7,-0.025,-12.5,27.7,0.0,0.0,-360.0,53.3,4.56,-359.0,53.3,-9.54e-07,18.3,0.953,320.0,117.0,0.184,5,1
156.0,2.78,-12.5,156.0,2.91,-0.535,6.06,0.0931,327.0,9.78,0.00063,74.6,0.7,0.0,74.6,0.712,2.2,5.34,0.105,325.0,8.14,0.000151,27.7,-0.025,-6.25,27.7,0.0,0.0,-355.0,53.5,87.2,-354.0,53.3,0.0,14.4,0.734,319.0,114.0,0.136,5,1
156.0,-3.13,-18.8,156.0,-3.0,0.0,-4.59,0.0889,327.0,8.72,0.000578,72.4,-0.025,-12.5,72.4,0.0,0.0,-0.429,0.0494,325.0,4.27,1.44e-05,28.7,0.0,0.0,28.7,0.0,0.0,-1480.0,53.4,18.3,-1480.0,53.3,-9.54e-07,18.1,0.93,316.0,116.0,0.18,5,1
156.0,-3.2,-25.0,156.0,-3.0,0.0,-4.28,0.0931,327.0,9.99,0.000625,72.4,0.0,-6.25,72.4,0.0,0.0,-2.09,0.0468,326.0,2.22,0.0,28.7,0.0,0.0,28.7,0.0,0.0,-1470.0,53.6,88.4,-1470.0,53.3,0.0,15.5,0.725,317.0,114.0,0.135,5,1
156.0,-3.0,-18.8,156.0,-3.0,0.0,-4.48,0.101,327.0,11.1,0.000666,72.4,-0.025,-12.5,72.4,0.0,0.0,-2.26,0.048,326.0,2.5,1.4e-05,28.7,0.0,0.0,28.7,0.0,0.0,-1470.0,53.2,-58.4,-1470.0,53.3,0.0,26.9,1.02,319.0,122.0,0.192,5,1
155.0,-2.95,-18.8,155.0,-3.0,0.0,-6.17,0.106,327.0,9.79,0.000668,72.4,-0.05,-18.8,72.4,0.0,0.0,-1.14,0.0524,326.0,3.36,1.4e-05,28.7,0.025,12.5,28.7,0.0,0.0,-1460.0,53.4,27.9,-1460.0,53.3,0.0,17.7,0.929,316.0,116.0,0.18,5,1
155.0,-2.88,0.0,155.0,-3.0,0.0,-5.06,0.0912,327.0,9.97,0.000553,72.4,-0.025,-6.25,72.4,0.0,0.0,-2.21,0.0469,326.0,2.21,0.0,28.7,0.025,6.25,28.7,0.0,0.0,-1460.0,53.4,5.06,-1460.0,53.3,9.54e-07,20.0,0.794,318.0,116.0,0.153,5,1
155.0,-2.88,25.0,155.0,-3.0,0.0,-5.23,0.0921,327.0,10.7,0.000541,72.4,0.025,12.5,72.4,0.0,0.0,-1.89,0.0399,326.0,4.04,0.0,28.7,-0.025,-12.5,28.7,0.0,0.0,-1450.0,53.2,-80.0,-1450.0,53.3,-9.54e-07,22.8,1.07,319.0,120.0,0.204,5,1
155.0,-2.95,18.8,154.0,-3.0,0.0,-3.89,0.0763,327.0,9.16,0.000504,72.4,-0.025,-12.5,72.4,0.0,0.0,-2.01,0.045,326.0,2.5,2.05e-05,28.7,0.0,0.0,28.7,0.0,0.0,-1450.0,53.4,56.7,-1450.0,53.3,0.0,16.5,0.819,316.0,117.0,0.156,5,1
154.0,-3.05,25.0,154.0,-3.0,0.0,-3.7,0.0765,327.0,9.4,0.000497,72.4,-0.025,-12.5,72.4,0.0,0.0,-2.14,0.0438,326.0,2.75,3.35e-05,28.7,0.025,6.25,28.7,0.0,0.0,-1440.0,53.3,-14.8,-1440.0,53.3,0.0,23.1,0.844,318.0,119.0,0.162,5,1
154.0,-3.15,-12.5,154.0,-3.0,0.0,-3.37,0.0668,327.0,6.96,0.000407,72.4,0.0,0.0,72.4,0.0,0.0,-2.14,0.0473,326.0,2.44,6.84e-06,28.7,0.025,6.25,28.7,0.0,0.0,-1440.0,53.3,-10.7,-1440.0,53.3,0.0,19.7,0.947,319.0,121.0,0.182,5,1
154.0,-3.1,0.0,154.0,-3.0,0.0,-5.55,0.0962,327.0,8.03,0.000629,72.4,-0.025,-12.5,72.4,0.0,0.0,-2.77,0.0431,326.0,1.88,6.59e-06,28.7,0.0,0.0,28.7,0.0,0.0,-1430.0,53.4,32.8,-1430.0,53.3,9.54e-07,19.5,0.858,317.0,118.0,0.165,5,1
141.0,-0.075,-31.3,141.0,0.0,0.0,-2.45,0.0449,327.0,4.94,-2.77e-05,77.2,3.05,37.5,77.2,3.0,0.0,4.75,0.107,326.0,11.0,0.000642,29.7,0.0,0.0,29.7,0.0,0.0,-479.0,53.4,13.3,-478.0,53.3,0.0,18.8,0.806,324.0,120.0,0.154,5,1
141.0,0.1,37.5,141.0,0.0,0.0,-3.93,0.0663,327.0,4.12,4.18e-05,77.5,3.0,18.8,77.5,3.0,0.0,3.99,0.0912,326.0,11.3,0.000591,29.7,0.0,0.0,29.7,0.0,0.0,-473.0,53.3,-16.2,-473.0,53.3,0.0,24.0,0.938,319.0,118.0,0.181,5,1
141.0,-0.075,-31.3,141.0,0.0,0.0,-2.2,0.0516,327.0,5.27,-1.34e-05,77.8,2.8,-12.5,77.8,0.0,-125.0,4.9,0.0923,326.0,8.97,0.000548,29.7,0.0,-6.25,29.7,0.0,0.0,-468.0,53.4,39.3,-468.0,53.3,9.54e-07,17.0,0.879,324.0,119.0,0.168,5,1
141.0,-0.05,-25.0,141.0,0.0,0.0,-2.74,0.0461,327.0,4.25,-3.5e-05,77.8,0.05,12.5,77.8,0.0,0.0,0.847,0.0218,325.0,1.43,2.78e-06,30.5,38.1,1050.0,30.9,46.0,1000.0,-463.0,53.2,-39.3,-462.0,53.3,-9.54e-07,22.9,0.984,322.0,119.0,0.19,5,1
141.0,0.1,37.5,141.0,0.0,0.0,-4.43,0.0685,326.0,3.75,5.26e-05,77.8,-0.05,-25.0,77.8,0.0,0.0,1.46,0.0291,325.0,1.3,-3.73e-06,35.7,50.1,25.0,36.1,50.0,0.0,-457.0,53.2,-30.4,-457.0,53.3,-9.54e-07,27.5,0.929,318.0,118.0,0.177,5,1
141.0,-0.1,-37.5,141.0,0.0,0.0,-2.49,0.0452,326.0,4.35,-2.07e-05,77.8,0.0,0.0,77.8,0.0,0.0,0.614,0.0218,325.0,2.02,0.0,40.5,50.0,-6.25,40.9,50.0,0.0,-452.0,53.3,5.75,-452.0,53.3,0.0,19.2,0.884,323.0,121.0,0.169,5,1
141.0,-0.05,-25.0,141.0,0.0,0.0,-2.49,0.0454,326.0,4.61,-2.73e-05,77.8,0.0,-6.25,77.8,0.0,0.0,-0.16,0.0257,325.0,3.2,0.0,45.5,50.0,12.5,45.9,50.0,0.0,-447.0,53.3,-39.3,-446.0,53.3,0.0,22.2,0.933,322.0,119.0,0.18,5,1
141.0,-0.075,-31.3,141.0,0.0,0.0,-2.29,0.047,326.0,4.86,-2.85e-05,77.8,0.0,0.0,77.8,0.0,0.0,-0.0882,0.0238,325.0,3.19,-2.89e-06,50.5,50.0,-43.8,50.9,50.0,0.0,-441.0,53.5,42.9,-441.0,53.3,9.54e-07,16.6,0.695,323.0,117.0,0.132,5,1
141.0,-0.125,-50.0,141.0,0.0,0.0,-1.65,0.0426,327.0,5.27,-1.26e-05,77.8,0.0,6.25,77.8,0.0,0.0,-2.57,0.0301,326.0,6.84,6.96e-06,54.7,12.1,-975.0,54.7,4.0,-1000.0,-436.0,53.2,-13.4,-436.0,53.3,-9.54e-07,22.2,1.04,323.0,121.0,0.2,5,1
144.0,45.3,43.8,144.0,44.7,9.54e-05,8.39,0.159,325.0,63.7,0.0148,76.6,-22.6,-25.0,76.4,-22.4,0.0,-8.4,0.14,324.0,36.0,0.00649,54.7,-0.05,-18.8,54.7,0.0,0.0,-431.0,53.4,-2.88,-430.0,53.3,0.0,17.1,0.922,322.0,117.0,0.177,5,1
144.0,-0.1,-50.0,144.0,0.0,0.0,-1.79,0.0425,327.0,3.34,-1.82e-05,97.6,-2.83,-25.0,97.6,-3.0,0.0,-5.3,0.0816,325.0,10.1,0.000508,29.7,-0.025,-12.5,29.7,0.0,0.0,-1620.0,53.3,-17.8,-1620.0,53.3,0.0,21.0,0.906,323.0,115.0,0.175,5,1
144.0,0.025,6.25,144.0,0.0,0.0,-2.53,0.0613,327.0,3.05,2.67e-05,97.3,-2.78,56.3,97.3,-3.0,0.0,-3.45,0.0656,325.0,8.46,0.000383,29.7,0.025,12.5,29.7,0.0,0.0,-1610.0,53.3,-30.2,-1610.0,53.3,-9.54e-07,21.3,0.882,318.0,114.0,0.17,5,1
144.0,0.025,6.25,144.0,0.0,0.0,-2.1,0.0589,327.0,3.12,1.78e-05,97.0,-3.08,-6.25,97.0,-3.0,0.0,-1.81,0.0452,325.0,7.02,0.000278,29.7,0.0,0.0,29.7,0.0,0.0,-1610.0,53.3,-12.1,-1600.0,53.3,0.0,22.0,1.02,318.0,116.0,0.195,5,1
144.0,-0.05,-25.0,144.0,0.0,0.0,-1.16,0.0458,327.0,4.43,6.46e-06,96.7,-3.0,50.0,96.7,-3.0,0.0,-1.23,0.044,325.0,9.31,0.000249,29.7,0.025,6.25,29.7,0.0,0.0,-1600.0,53.5,48.6,-1600.0,53.3,0.0,15.0,0.823,323.0,113.0,0.155,5,1
144.0,-0.1,-50.0,144.0,0.0,0.0,-2.53,0.0386,327.0,2.54,0.0,96.4,-3.15,-6.25,96.4,-3.0,0.0,-3.33,0.0614,326.0,7.43,0.000356,29.7,-0.025,-12.5,29.7,0.0,0.0,-1590.0,53.3,-28.0,-1590.0,53.3,0.0,23.7,0.815,324.0,120.0,0.155,5,1
144.0,-0.1,-43.8,144.0,0.0,0.0,-0.499,0.0391,327.0,5.18,-2.21e-05,96.1,-3.33,-43.8,96.1,-3.0,0.0,-3.97,0.0915,325.0,9.69,0.000637,29.7,0.0,0.0,29.7,0.0,0.0,-1590.0,53.3,-4.19,-1590.0,53.3,0.0,21.7,1.01,323.0,118.0,0.195,5,1
144.0,-0.05,-18.8,144.0,0.0,0.0,-1.89,0.0403,327.0,3.92,-1.07e-05,95.8,-3.08,-12.5,95.8,-3.0,0.0,-4.05,0.0902,325.0,10.0,0.000595,29.7,0.0,-6.25,29.7,0.0,0.0,-1580.0,53.4,16.6,-1580.0,53.3,9.54e-07,20.0,0.794,324.0,116.0,0.153,5,1
144.0,-0.1,-43.8,144.0,0.0185,2.27,-1.14,0.0379,327.0,4.75,-9.68e-06,95.6,-1.6,-562.0,95.5,-3.0,0.0107,-13.9,0.226,326.0,15.2,0.00169,29.7,-0.025,-12.5,29.7,0.0,0.0,-1580.0,53.1,-96.1,-1580.0,53.3,-9.54e-07,28.1,0.986,323.0,118.0,0.187,5,1
144.0,0.2,-25.0,144.0,0.236,2.26,3.54,0.0613,327.0,2.99,8.63e-05,95.3,-3.22,-18.8,95.3,-2.99,0.175,-4.49,0.0989,325.0,10.5,0.000676,29.7,0.025,12.5,29.7,0.0,0.0,-1570.0,53.2,-14.2,-1570.0,53.3,0.0,25.6,0.99,318.0,118.0,0.191,5,1
144.0,0.55,43.8,144.0,0.47,2.24,1.91,0.0469,327.0,5.09,8.45e-06,95.0,-3.2,-6.25,95.0,-2.96,0.352,-4.09,0.106,326.0,11.8,0.00075,29.7,-0.025,-6.25,29.7,0.0,0.0,-1570.0,53.4,3.19,-1570.0,53.3,0.0,20.5,0.784,324.0,118.0,0.15,5,1
143.0,-2.03,87.5,143.0,-2.28,1.23,-6.13,0.0884,327.0,8.91,0.000391,74.1,1.8,-37.5,74.1,1.95,1.44,5.64,0.0872,326.0,8.5,0.00036,27.7,0.0,6.25,27.7,0.0,0.0,-728.0,53.4,46.6,-727.0,53.3,0.0,17.3,0.835,320.0,117.0,0.159,5,1
143.0,-2.0,68.7,143.0,-2.15,1.32,-5.83,0.107,327.0,10.2,0.000476,74.3,2.05,6.25,74.4,2.09,1.36,4.82,0.101,326.0,10.8,0.000452,27.7,-0.025,-12.5,27.7,0.0,0.0,-723.0,53.3,-12.1,-722.0,53.3,0.0,19.2,0.853,321.0,123.0,0.164,5,1
143.0,-2.05,-50.0,143.0,-2.01,1.4,-6.0,0.0998,327.0,8.75,0.000366,74.6,2.38,6.25,74.6,2.23,1.27,7.45,0.127,326.0,9.1,0.000638,27.7,0.025,12.5,27.7,0.0,0.0,-717.0,53.3,-1.44,-717.0,53.3,0.0,24.0,1.01,323.0,120.0,0.195,5,1
143.0,-1.65,87.5,143.0,-1.87,1.48,-6.46,0.0974,327.0,8.58,0.000404,74.8,2.28,-25.0,74.8,2.34,1.18,5.69,0.0926,326.0,9.17,0.000444,27.7,-0.025,-12.5,27.7,0.0,0.0,-712.0,53.3,27.1,-711.0,53.3,9.54e-07,19.6,0.876,320.0,119.0,0.169,5,1
142.0,-1.58,81.2,142.0,-1.72,1.55,-2.76,0.0759,327.0,10.8,0.000243,75.0,2.4,-56.3,75.0,2.46,1.09,3.78,0.0371,326.0,5.57,0.000152,27.7,0.025,12.5,27.7,0.0,0.0,-707.0,53.4,-6.75,-706.0,53.3,-9.54e-07,14.9,0.878,320.0,118.0,0.169,5,1
142.0,-1.7,-31.3,142.0,-1.56,1.61,-3.53,0.0785,327.0,7.06,0.000271,75.3,2.53,12.5,75.3,2.57,0.982,6.98,0.115,326.0,9.2,0.000613,27.7,0.025,6.25,27.7,0.0,0.0,-701.0,53.3,-8.69,-701.0,53.3,-9.54e-07,20.0,0.983,323.0,118.0,0.191,5,1
142.0,-1.15,100.0,142.0,-1.4,1.67,-3.72,0.0692,327.0,8.42,0.000203,75.5,2.65,-50.0,75.5,2.65,0.882,5.69,0.0713,325.0,7.5,0.000383,27.7,-0.025,-12.5,27.7,0.0,0.0,-696.0,53.2,-35.3,-695.0,53.3,0.0,26.3,1.02,320.0,120.0,0.196,5,1
142.0,-1.08,75.0,142.0,-1.23,1.72,-5.56,0.095,327.0,7.8,0.000225,75.8,2.78,0.0,75.8,2.74,0.776,8.38,0.151,326.0,11.2,0.000906,27.7,-0.025,-12.5,27.7,0.0,0.0,-691.0,53.4,21.8,-690.0,53.3,0.0,15.6,0.848,320.0,118.0,0.164,5,1
142.0,-0.9,87.5,142.0,-1.05,1.77,-7.0,0.0977,327.0,6.34,0.000203,76.1,2.7,-31.3,76.1,2.81,0.666,7.61,0.116,326.0,10.5,0.000675,27.7,0.0,0.0,27.7,0.0,0.0,-685.0,53.2,-41.0,-685.0,53.3,9.54e-07,27.1,0.935,322.0,118.0,0.177,5,1
142.0,-0.725,81.2,142.0,-0.874,1.81,-6.05,0.102,327.0,7.49,0.000207,76.4,2.85,-12.5,76.4,2.87,0.553,5.25,0.0938,326.0,9.9,0.000536,27.7,-0.025,-12.5,27.7,0.0,0.0,-680.0,53.3,2.81,-679.0,53.3,-9.54e-07,18.9,0.958,320.0,117.0,0.185,5,1
142.0,-1.2,-6.25,142.0,-1.12,3.18,-5.56,0.0921,327.0,7.62,0.000192,74.0,2.67,-18.8,74.0,2.78,1.29,6.16,0.0884,326.0,7.5,0.000484,29.7,-0.025,-12.5,29.7,0.0,0.0,-537.0,53.3,-21.0,-537.0,53.3,0.0,18.3,0.896,323.0,115.0,0.172,5,1
142.0,-0.85,0.0,142.0,-0.797,3.31,-4.44,0.0731,327.0,7.47,8.1e-05,74.3,3.05,-18.8,74.3,2.89,0.921,3.28,0.0792,326.0,10.8,0.000491,29.7,-0.025,-12.5,29.7,0.0,0.0,-532.0,53.3,4.75,-532.0,53.3,0.0,19.4,0.892,324.0,121.0,0.171,5,1
142.0,-0.55,-43.8,142.0,-0.461,3.39,-1.99,0.0552,327.0,6.91,3.28e-05,74.6,3.2,43.8,74.6,2.96,0.536,6.3,0.134,325.0,11.4,0.000947,29.7,0.0,0.0,29.7,0.0,0.0,-527.0,53.3,-42.3,-526.0,53.3,0.0,22.9,0.943,323.0,119.0,0.181,5,1
141.0,-0.2,-6.25,141.0,-0.12,3.43,-2.83,0.0648,327.0,7.65,-1.03e-05,74.9,2.97,0.0,74.9,3.0,0.145,7.41,0.136,325.0,11.4,0.000852,29.7,-0.025,-12.5,29.7,0.0,0.0,-521.0,53.5,41.0,-521.0,53.3,9.54e-07,13.5,0.677,324.0,120.0,0.128,5,1
141.0,-0.1,-43.8,141.0,0.0,0.0,-2.2,0.0493,327.0,5.41,-3.03e-05,75.1,3.17,93.7,75.1,3.0,0.0,3.83,0.0877,326.0,9.48,0.00059,29.7,-0.025,-6.25,29.7,0.0,0.0,-516.0,53.2,-10.4,-516.0,53.3,-9.54e-07,22.7,1.03,323.0,120.0,0.199,5,1
141.0,-0.075,-31.3,141.0,0.0,0.0,-1.99,0.0481,327.0,6.41,-2.24e-05,75.4,3.03,37.5,75.4,3.0,0.0,4.82,0.0923,326.0,9.87,0.000586,29.7,0.025,12.5,29.7,0.0,0.0,-511.0,53.4,3.94,-510.0,53.3,0.0,17.3,0.913,323.0,117.0,0.176,5,1
141.0,-0.05,-18.8,141.0,0.0,0.0,-1.65,0.0464,327.0,6.28,-4.29e-05,75.7,2.92,25.0,75.7,3.0,0.0,4.6,0.089,326.0,10.1,0.000532,29.7,-0.025,-6.25,29.7,0.0,0.0,-505.0,53.4,17.9,-505.0,53.3,0.0,15.9,0.702,324.0,117.0,0.134,5,1
141.0,-0.075,-31.3,141.0,0.0,0.0,-2.24,0.0446,327.0,5.28,-2.05e-05,76.0,2.83,6.25,76.0,3.0,0.0,4.68,0.0842,326.0,10.6,0.000521,29.7,-0.025,-12.5,29.7,0.0,0.0,-500.0,53.2,-35.1,-500.0,53.3,0.0,22.5,1.05,323.0,118.0,0.202,5,1
141.0,-0.075,-25.0,141.0,0.0,0.0,0.339,0.0459,327.0,8.66,-1.36e-05,76.3,2.83,-6.25,76.3,3.0,0.0,2.95,0.0554,326.0,9.83,0.000319,29.7,0.0,0.0,29.7,0.0,0.0,-495.0,53.4,12.9,-494.0,53.3,9.54e-07,19.1,0.833,324.0,119.0,0.16,5,1
141.0,0.1,43.8,141.0,0.0,0.0,-3.38,0.0675,327.0,4.78,3.19e-05,76.6,2.85,-12.5,76.6,3.0,0.0,3.4,0.0687,326.0,9.32,0.000424,29.7,0.025,12.5,29.7,0.0,0.0,-489.0,53.3,24.2,-489.0,53.3,9.54e-07,21.0,0.899,319.0,118.0,0.174,5,1
141.0,-0.1,-37.5,141.0,0.0,0.0,-1.15,0.0467,327.0,6.64,-2.52e-05,76.9,2.83,163.0,76.9,3.0,0.0,6.06,0.11,326.0,8.77,0.000598,29.7,0.0,0.0,29.7,0.0,0.0,-484.0,53.3,-2.13,-484.0,53.3,0.0,17.8,1.02,323.0,119.0,0.196,5,1
157.0,3.03,12.5,157.0,3.0,0.0,4.35,0.111,327.0,11.7,0.000723,105.0,0.025,12.5,105.0,0.0,0.0,0.119,0.0267,326.0,1.15,-2.04e-06,29.7,0.0,0.0,29.7,0.0,0.0,2090.0,53.4,3.13,2090.0,53.3,0.0,20.5,0.822,321.0,119.0,0.157,5,1
157.0,2.78,-43.8,157.0,3.0,0.0,6.48,0.0913,327.0,9.29,0.000492,105.0,0.0,-6.25,105.0,0.0,0.0,1.05,0.0198,326.0,1.99,1.59e-06,29.7,-0.025,-6.25,29.7,0.0,0.0,2090.0,53.4,22.2,2090.0,53.3,9.54e-07,19.8,0.744,323.0,115.0,0.143,5,1
158.0,2.78,-56.3,158.0,3.0,0.0,6.13,0.0953,327.0,10.2,0.000563,105.0,-0.025,-12.5,105.0,0.0,0.0,0.295,0.0205,326.0,3.06,-1.97e-06,29.7,-0.025,-12.5,29.7,0.0,0.0,2100.0,53.2,-75.6,2100.0,53.3,-9.54e-07,29.1,1.07,322.0,115.0,0.204,5,1
158.0,2.83,-62.5,158.0,3.0,0.0,3.63,0.0628,327.0,10.5,0.000372,105.0,-0.025,-6.25,105.0,0.0,0.0,0.844,0.0277,326.0,3.14,0.0,29.7,0.0,0.0,29.7,0.0,0.0,2100.0,53.4,46.4,2100.0,53.3,0.0,16.3,0.853,320.0,117.0,0.161,5,1
158.0,2.8,-106.0,158.0,3.0,0.0,3.45,0.0667,327.0,11.0,0.000401,105.0,-0.025,-6.25,105.0,0.0,0.0,-0.385,0.0262,326.0,2.72,-3.95e-06,29.7,-0.025,-12.5,29.7,0.0,0.0,2110.0,53.4,16.2,2110.0,53.3,0.0,22.5,0.766,322.0,117.0,0.146,5,1
159.0,3.1,-18.8,159.0,3.0,0.0,2.95,0.0582,327.0,9.25,0.000358,105.0,-0.025,-6.25,105.0,0.0,0.0,0.251,0.0217,326.0,2.69,1.86e-06,29.7,-0.025,-6.25,29.7,0.0,0.0,2110.0,53.3,-23.5,2110.0,53.3,0.0,24.9,1.03,321.0,115.0,0.198,5,1
159.0,3.1,-6.25,159.0,3.0,0.0,4.64,0.076,327.0,9.26,0.000452,105.0,-0.025,-6.25,105.0,0.0,0.0,0.547,0.0203,326.0,2.83,3.6e-06,29.7,-0.025,-6.25,29.7,0.0,0.0,2120.0,53.4,31.4,2120.0,53.3,9.54e-07,19.5,0.828,322.0,118.0,0.159,5,1
159.0,3.08,0.0,159.0,3.0,0.0,5.47,0.0976,327.0,10.1,0.000608,105.0,-0.025,-6.25,105.0,0.0,0.0,1.3,0.0186,326.0,1.9,-1.92e-06,29.7,-0.025,-12.5,29.7,0.0,0.0,2120.0,53.3,-32.1,2120.0,53.3,-9.54e-07,22.2,0.904,322.0,113.0,0.175,5,1
159.0,3.0,12.5,159.0,3.0,0.0,6.25,0.103,327.0,11.5,0.000711,105.0,0.0,-6.25,105.0,0.0,0.0,0.251,0.0236,326.0,2.55,1.94e-06,29.7,-0.025,-6.25,29.7,0.0,0.0,2130.0,53.3,-13.9,2130.0,53.3,0.0,23.3,1.05,320.0,115.0,0.2,5,1
160.0,3.0,-31.3,160.0,2.99,-0.293,4.51,0.0749,327.0,9.05,0.00043,105.0,-0.1,75.0,105.0,-0.263,-3.42,-4.44,0.0647,326.0,7.02,0.0,29.7,-0.025,-6.25,29.7,0.0,0.0,2140.0,53.3,-20.8,2140.0,53.3,0.0,26.6,0.936,322.0,119.0,0.18,5,1
159.0,0.825,-62.5,159.0,0.931,-2.15,5.93,0.0895,327.0,5.49,0.000199,77.2,2.95,-6.25,77.2,2.85,0.707,4.06,0.0818,326.0,8.98,0.000508,28.7,0.0,6.25,28.7,0.0,0.0,386.0,53.4,-4.38,387.0,53.3,0.0,20.0,0.815,320.0,117.0,0.156,5,1
159.0,0.7,-37.5,159.0,0.713,-2.2,5.95,0.0979,327.0,5.3,0.000125,77.5,2.8,-6.25,77.5,2.91,0.542,5.61,0.0971,326.0,9.96,0.000555,28.7,0.025,6.25,28.7,0.0,0.0,392.0,53.3,-7.31,392.0,53.3,9.54e-07,19.7,0.963,319.0,117.0,0.185,5,1
159.0,0.3,-100.0,159.0,0.491,-2.24,4.19,0.0767,327.0,6.85,0.000107,77.8,2.85,6.25,77.8,2.96,0.374,5.92,0.111,326.0,10.2,0.000653,28.7,0.0,0.0,28.7,0.0,0.0,397.0,53.3,0.687,398.0,53.3,-9.54e-07,26.9,0.933,319.0,117.0,0.177,5,1
159.0,0.15,-37.5,159.0,0.266,-2.26,5.31,0.0958,327.0,6.73,7.66e-05,78.1,2.78,-25.0,78.1,2.99,0.204,5.5,0.0796,326.0,8.62,0.000438,28.7,0.0,0.0,28.7,0.0,0.0,402.0,53.3,-27.1,403.0,53.3,0.0,21.6,0.951,320.0,118.0,0.184,5,1
